Time(s),Optitrack Position(m)[x,y,z],Optitrack Quaternion[x,y,z,w],Linear velocity, Angular velocity, IMU Quaternion[x,y,z,w],IMU Linear Acceleration (m/s2)[bx,by,bz],Control input[u1,u2,u3,u4] 
0.69,-0.044861,0.073877,0.12579,0.032952,0.058751,-0.043195,0.99679,-0.0066588,0.00040224,0.0004672,0.041986,0.016986,-0.027407,0,0.032903,0.058744,-0.043103,0.9968,-1.3503,0.42581,10.265,1341.5,1201.5,1290.8,1243.5,0,0,0,0
0.7,-0.044877,0.073874,0.12578,0.032947,0.058748,-0.043189,0.99679,-0.0065182,0.00060375,0.00044521,0.041013,0.017528,-0.031343,0,0.03289,0.058749,-0.043044,0.9968,-1.3271,1.0951,9.6412,1340.5,1200.5,1294.1,1242.5,0,0,0,0
0.71,-0.044893,0.073871,0.12577,0.032942,0.058745,-0.043184,0.99679,-0.0063762,0.00077761,0.00042624,0.040095,0.017995,-0.03474,0,0.032884,0.058751,-0.043019,0.9968,-1.3177,1.3945,9.3597,1340,1200,1296,1242,0,0,0,0
0.72,-0.044909,0.073868,0.12576,0.032939,0.058743,-0.04318,0.99679,-0.0062357,0.00091435,0.00041133,0.039264,0.018363,-0.037411,0,0.032911,0.058747,-0.043101,0.9968,-1.425,0.73901,9.7586,1340,1200,1294.1,1244.3,0,0,0,0
0.73,-0.044924,0.073865,0.12575,0.032936,0.058742,-0.043178,0.9968,-0.0060991,0.0010045,0.00040149,0.03855,0.018605,-0.039172,0,0.032935,0.058742,-0.043177,0.9968,-1.5233,0.1315,10.124,1340,1200,1292,1247,0,0,0,0
0.74,-0.04494,0.073862,0.12574,0.032935,0.058742,-0.043177,0.9968,-0.0059692,0.0010386,0.00039777,0.037984,0.018697,-0.039838,0,0.03291,0.058738,-0.043137,0.9968,-1.4218,0.11942,9.8905,1340,1200,1293.9,1245.1,0,0,0,0
0.75,-0.044955,0.07386,0.12573,0.032936,0.058742,-0.043182,0.99679,-0.0058217,0.00086822,0.00040214,0.037566,0.01857,-0.039713,0,0.032883,0.058735,-0.043094,0.9968,-1.265,0.11541,9.5687,1340,1200,1296,1243,0,0,0,0
0.76,-0.04497,0.073858,0.12572,0.032938,0.058743,-0.043195,0.99679,-0.0056392,0.00038909,0.00041463,0.037242,0.018189,-0.039323,0,0.032885,0.05873,-0.043095,0.9968,-1.1816,0.12898,9.445,1340,1200,1295.5,1243.5,0,0,0,0
0.77,-0.044986,0.073857,0.12571,0.032941,0.058745,-0.043214,0.99679,-0.0054426,-0.00029836,0.00043299,0.036965,0.017589,-0.03869,0,0.032891,0.058724,-0.0431,0.9968,-1.1159,0.16519,9.353,1340,1200,1294.3,1244.7,0,0,0,0
0.78,-0.045002,0.073855,0.1257,0.032945,0.058746,-0.043235,0.99679,-0.0052531,-0.0010934,0.00045494,0.036688,0.016805,-0.037836,0,0.032899,0.058718,-0.043109,0.9968,-1.0512,0.21526,9.2803,1340,1200,1293,1246,0,0,0,0
